id,eventName,title,duration,unit,order,points,prerequisites,content_overview,content_objectives,content_resources,validationType,problems,systemPrompt,createdAt
jpWD8XGIkZulOvGCCNlf,Anatomy and Physiology,Introduction to Nervous System (Organization + Brain),30 min,Unit 1- Nervous System,1,15,[],This learning module will cover how the nervous system is organized + how the parts of the brain work together to execute its function.,"[""Understand the function and organization of the nervous system"", ""Learn the anatomy and different components of the brain""]","[{""description"": ""This doc has in-depth notes + links to good overall resources for A&P. "", ""type"": ""reading"", ""title"": ""Module 1 Doc"", ""url"": ""https://docs.google.com/document/d/1Po9aOodfoNHZz9-YI6gNd3l5oKIDggkDvXCpxcjpHvY/edit?tab=t.0""}, {""description"": ""Fast paced video that goes into brain anatomy and development"", ""type"": ""video"", ""title"": ""Crash Course: Central Nervous System"", ""url"": ""https://www.youtube.com/watch?v=q8NtmDrb_qo&t=207s""}, {""description"": ""This will help you visualize the parts of the brain + pretty fun to play with :D "", ""type"": ""interactive"", ""title"": ""Brain Simulator"", ""url"": ""https://www.brainfacts.org/3d-brain#intro=false&focus=Brain-cerebral_hemisphere-frontal_lobe""}]",problems,"[""Define the basic functions of each of the four lobes of the cerebrum."", ""What is the difference between the thalamus and hypothalamus?"", ""Label a diagram of the brain""]",,2025-07-17T21:18:33.370000+00:00
kYjUeEXlgdLN8UpTXsB9,Astronomy,Terrestrial Planets,25 min,Unit 3,7,13,[],"Goes into the general information, structure, presence within the solar system, density trends, extrasolar presence, and frequency of terrestrial planets. Also includes a list of terrestrial exoplanets.","[""Understand the basic structure and cosmic significance of terrestrial planets.""]","[{""title"": ""Terrestrial planet"", ""type"": ""reading"", ""description"": """", ""url"": ""https://en.wikipedia.org/wiki/Terrestrial_planet""}]",problems,"[""what is the primary compositional difference between terrestrial planets and gas giants? 1) terrestrial planets are composed primarily of silicate, rocks, or metals 2) terrestrial planets contain more hydrogen and helium than gas giants 3) gas giants have solid surfaces while terrestrial planets are gaseous 4) terrestrial planets are larger and more massive than gas giants"", ""considering the geophysical definition, which of these Solar System bodies would be considered terrestrial planets? 1) mercury, venus, earth, mars only 2) mercury, venus, earth, mars, and earth's moon 3) all planets except jupiter and saturn 4) only earth and mars due to their geological activity"", ""how do terrestrial planets acquire their atmospheres 1) capture primary atmospheres directly from the solar nebula 2) steal atmospheres from nearby gas giants 3) form atmospheres through solar wind interactions 4) generate secondary atmospheres through volcanic outgassing or comet impacts"", ""describe structural differences between terrestrial planets and icy giants _____________________________________________________________________________"", ""describe what happened to most of the terrestrial planetesimals and proto-planets that existed during solar system formation _____________________________________________________________________________""]",,2025-07-20T01:28:03.317000+00:00
kkY5jEmlyIBDInmmw8Rq,Robot Tour,Event Rules + Supplies ,30 minutes,Unit 1,1,10,[],"At the end, members should have a general idea of how the competition for Robot Tour is structured according to the rules from the 2024-2025 school year (No major changes are expected for the new year). Additionally, members are expected to know the basics to Ardunio programming","[""- Competition Process"", ""- Arduino Programming ""]","[{""title"": ""Robot Tour Basics "", ""type"": ""reading"", ""description"": """", ""url"": ""https://docs.google.com/presentation/d/1lvELQpXYqtr6UnefgTOUSikdc-yIv5q5HBbUrLASOO4/edit?usp=sharing""}]",none,[],,2025-07-20T04:05:56.598000+00:00
krUtHeItIkTplIWIXe4A,Circuit Lab,"Static Electricity, Conductors, Inductors, and Making Measurements",,Unit 1,2,30,[],"This module covers the principles of static electricity, the role of conductors and inductors in electrical systems, and how to make accurate measurements using tools like voltmeters and ammeters. Students will explore how charges behave, how materials respond to electric fields, and how to gather data from simple circuits.","[""Explain how static electricity is generated and transferred"", ""Identify the roles of conductors and inductors in circuits"", ""Distinguish between insulating and conducting materials"", ""Use basic tools to measure voltage, current, and resistance"", ""Interpret measurement data to understand circuit behavior""]","[{""title"": ""Static Electricity, Conductors, Inductors, and Making Measurements"", ""type"": ""reading"", ""description"": ""includes exercise questions (show work when necessary) "", ""url"": ""https://docs.google.com/document/d/1NQ9tOiimsGPKOARZ8teX_LRijirxmXZI6GN5Ml6zwyI/edit?usp=sharing""}, {""title"": ""Voltmeters and Ammeters | Circuits | Physics | Khan Academy"", ""type"": ""video"", ""description"": """", ""url"": ""https://youtu.be/yE3eQ6q39f4?si=EkqP7a1Ba0Zxo9_m""}, {""title"": ""PhET balloons and static electricity"", ""type"": ""interactive"", ""description"": """", ""url"": ""https://phet.colorado.edu/sims/html/balloons-and-static-electricity/latest/balloons-and-static-electricity_all.html""}]",notesUpload,[],,2025-07-20T21:46:07.638000+00:00
ksHKromXuB0Cfprv38ed,Disease Detectives,Surveillance,15 min,Unit 3,9,10,[],This module goes into how surveillance is carried out in epidemiology to prevent the spread of more diseases.,"[""What surveillance is and its purpose"", ""Types of surveillance methods ""]","[{""description"": ""gives notes"", ""type"": ""reading"", ""title"": ""Module 9 Doc"", ""url"": ""https://docs.google.com/document/d/1_Gyo04JP5ZcSpEN2NTfTGoXnsbUt16nXIrE6VVl6Nuw/edit?tab=t.0""}]",none,[],,2025-08-07T14:34:05.569000+00:00
ksNvlgLtusHigG7AV9pm,Materials Science,Crystal Structures,30 min,Unit 1: Fundamentals,3,20,[],Investigate various crystal structures and understand how atomic arrangement affects material behavior.,"[""Identify common crystal structures (FCC, BCC, HCP)"", ""Calculate coordination numbers and atomic packing factors"", ""Understand the relationship between structure and properties"", ""Analyze crystal defects and their effects""]","[{""description"": ""Interactive database of crystal structures"", ""type"": ""reading"", ""title"": ""Crystal Structure Database"", ""url"": ""https://example.com/crystal-db""}, {""description"": ""AI-powered tutor for crystal structure problems"", ""type"": ""reading"", ""title"": ""Crystal Structure AI Tutor"", ""url"": ""https://example.com/ai-tutor""}]",notesUpload,[],"You are an AI tutor specializing in crystal structures. Help students understand FCC, BCC, and HCP crystal systems, coordination numbers, and atomic packing factors. Provide clear explanations and guide them through calculations.",2025-07-16T00:55:36.403000+00:00
kzPnlaEeY2gXzy0M6ECo,Designer Genes,Mechanism of Gene Expression,40 min,Unit 2,4,35,[],This module goes into how enzymes and promotor structures express genes.,"[""Gene expression review"", ""Operons"", ""Eukaryotic/prokaryotic promoter structure""]","[{""title"": ""Module 4 Doc"", ""type"": ""reading"", ""description"": ""Gives notes and tasks"", ""url"": ""https://docs.google.com/document/d/1MhALJY7KulxIFQlhz4Gd9X3HwVti9ckwRyJFfhhiaW4/edit?tab=t.0""}]",problems,"[""How is a gene turned into a protein? (Review)"", ""What is the difference between an inducible and a repressible operon?"", ""How are promoters different between eukaryotes and prokaryotes?""]",,2025-07-19T02:19:09.526000+00:00
lEltXl6DemnW8yMXKPQe,Remote Sensing,Active vs Passive sensing ,15 min,Fundamentals of Remote Sensing ,2,10,[],"Members will learn about the differences, advantages, and disadvantages between active and passive sensing

List 2-3 examples of Active and Passive sensing respectively in the notes section and explain why that sensing method is active or passive. ","[""Active Sensing Definition, pros & cons"", ""Passive Sensing Definition, pros & cons"", ""Identifying sensing methods as active or passive ""]","[{""title"": ""Active vs Passive Sensing "", ""type"": ""reading"", ""description"": ""Defines Active & Passive Sensing"", ""url"": ""https://natural-resources.canada.ca/maps-tools-publications/satellite-elevation-air-photos/passive-vs-active-sensing""}]",notesUpload,[],,2025-07-21T03:01:58.088000+00:00
mSjUMt8uG1awQvPYqYNj,Experimental Design,Experimental Design Parts A-D,5-10 min,Unit 1,2,10,[],,"[""Learn how to format statement of problem & hypothesis"", ""Learn what types of variables exist and what they are ""]","[{""description"": """", ""type"": ""reading"", ""title"": ""Parts A-D"", ""url"": ""https://docs.google.com/document/d/1o1pmHKL5jUfx63sie8kfab44aUYwrjCT1YBE9p5TWVM/edit?usp=sharing""}]",none,[],,2025-07-31T16:24:26.309000+00:00
mjiVpApm1LDLJi00JdTA,Designer Genes,DNA Mechanism of Replication,35 min,Unit 1,3,30,[],This module goes into how DNA replicates and repairs itself.,"[""Discovery of DNA replication properties"", ""Process of DNA replication"", ""DNA replication directionality "", ""Different types of DNA repair ""]","[{""title"": ""Module 3 Doc"", ""type"": ""reading"", ""description"": ""Gives notes and tasks"", ""url"": ""https://docs.google.com/document/d/18CCq0bsL67YVQOJ6BducFVwilI_EVpA_Ev_alVPgk3k/edit?tab=t.0""}]",problems,"[""What were the different theories once proposed regarding the replication of DNA?"", ""What are the key enzymes involved in DNA replication?"", ""How can DNA replication have directionality?"", ""What are the different DNA repair mechanisms?""]",,2025-07-18T22:28:59.204000+00:00
n4ZLmXgT9jlbon1Zl1NO,Entomology,Learning Module 2: Understanding Insect Development,15-30 Min,Insects - General Info,2,10,[],,"[""Learn about Different forms of development"", ""Associate certain Orders with their developmental category""]","[{""title"": ""Module 2: Notes"", ""type"": ""reading"", ""description"": """", ""url"": ""https://docs.google.com/document/d/1iLnUZS-qRpf3H4aAyq9OEwuphc5u_V7aDq-VElI3-wk/edit?usp=sharing""}, {""title"": ""Youtube Video"", ""type"": ""video"", ""description"": """", ""url"": ""https://www.youtube.com/watch?v=o8oohBmqw0s""}, {""title"": ""Nature Article"", ""type"": ""reading"", ""description"": """", ""url"": ""https://www.nature.com/articles/s41437-022-00536-y""}, {""title"": ""Research Paper Explaining all the forms"", ""type"": ""reading"", ""description"": """", ""url"": ""https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.researchgate.net%2Ffigure%2FA-Schematic-representation-of-insect-life-cycles-A-Hemimetabolous-species-a-locust_fig1_339446752&psig=AOvVaw3V_hiRm6cfU6yNrJt6fAbG&ust=1753150003087000&source=images&cd=vfe&opi=89978449&ved=0CBkQjhxqFwoTCLD27vfuzI4DFQAAAAAdAAAAABAE""}]",none,[],,2025-07-21T02:07:37.612000+00:00
nug7wk32GEu6tgabBwhS,Dynamic Planet,Module 3 - Topographic Features 1,30 min,Unit 1,3,10,[],"In this module, students will grasp the basic understands about the layers of Earths, features of the lithosphere and aesthenosphere, and a simplified explanation on plate tectonics.","[""Identify and define characteristics of all four layers of Earth's interior"", ""Differentiate between the lithosphere and the aesthenosphere"", ""Describe the features of the lithosphere and the aesthenosphere"", ""Understand the mechanism behind plate subduction""]","[{""description"": ""https://docs.google.com/document/d/1bkKIpN4TBuUsgyCXfh-SHM9obf5EhKWkHplQL1lWEEY/edit?tab=t.0"", ""type"": ""reading"", ""title"": ""Module doc"", ""url"": ""https://docs.google.com/document/d/1bkKIpN4TBuUsgyCXfh-SHM9obf5EhKWkHplQL1lWEEY/edit?tab=t.0""}, {""description"": ""Skip forward to 11:05\nhttps://www.youtube.com/watch?v=d7IPkfjMZu8&list=PLOMMpqItRwQna8TRhb8KHjjD3zoZp-a1j&index=3"", ""type"": ""video"", ""title"": ""Bald guy video (Optional)"", ""url"": ""https://www.youtube.com/watch?v=d7IPkfjMZu8&list=PLOMMpqItRwQna8TRhb8KHjjD3zoZp-a1j&index=3""}]",problems,"[""Which glacier, mentioned in this module, was famous for its isostatic adjustment behavior (no looking back)?                                                                                                                                                                a. Larsen B Ice Shelf                                                                                                                                                       b. Greenland Ice Sheet                                                                                                                                              c. Laurentide Ice Sheet                                                                                                                                         d. Milankovitch Ice Sheet                                                                                                                                               e. Lambert Glacier"", "" State five ways how the lithosphere is different from the asthenosphere."", ""Name the 4 main layers of the earth. State how each layer is different from the others, as well as some similarities between them. "", ""State the two categories of crust (as well as their outdated names). Compare them in terms of density, thickness, and location. "", ""Bonus: State how the flow of the mantle occurs. ""]",,2025-07-17T03:17:22.826000+00:00
o1EVr4HfrcJsvgUK8kPC,Rocks and Minerals,Learning Module 1: Understanding the Binder,15-30 Min,Unit 1,1,5,[],"In this module, you’ll learn to familiarize yourself with key terms used to describe rocks, and have a better understanding of ID-ing them.
","[""Accurately describe certain Rocks/Minerals with the correct terminology""]","[{""title"": ""Module Doc : A guide"", ""type"": ""reading"", ""description"": """", ""url"": ""https://docs.google.com/document/d/1_6wlwJqVWLLRkyuM0aRVSa0nxC-pgVagHlqdRem26c0/edit?usp=sharing""}, {""title"": ""Youtube Video"", ""type"": ""video"", ""description"": """", ""url"": ""https://www.youtube.com/watch?v=K9Kcaoc8A0Q""}]",notesUpload,[],,2025-07-21T01:45:17.714000+00:00
o4KMHXpg1jzoOimIxF1k,Codebusters,Porta Cipher,10 min,Unit 1,2,10,[],"This lesson introduces you to the porta cipher, a polyalphabetic substitution cipher. Students will learn how the cipher works, strategies for identifying and decrypting it, and techniques to approach porta cipher problems efficiently.","[""Learn how to use the porta cipher reference table"", ""See an example of how to solve the cipher"", ""Practice using the resources given""]","[{""title"": ""Intro to the Porta Cipher"", ""type"": ""video"", ""description"": ""This is a video that gives 4 steps on how to solve the porta cipher"", ""url"": ""https://www.youtube.com/watch?v=XjlblVwO9vo""}, {""title"": ""Porta Cipher Slides"", ""type"": ""reading"", ""description"": """", ""url"": ""https://docs.google.com/presentation/d/1kxfm3d71M4SSEE9ToDg6ZVHymCxy_IGoG9xni0zWa1c/edit?usp=sharing""}]",none,[],,2025-07-19T01:48:56.015000+00:00
oeuFycrWRZ2r0ZaCZpQa,Dynamic Planet ,Module 4 - Topographic features - 2,40 min,Unit 2,4,10,[]," This module is divided into continental margins, abyssal plains, and mid-ocean ridges. These are the three major zones that classify the ocean floor. ","[""Understand the four main sections of continental margins"", ""Identify and describe features surrounding these margins"", ""Differentiate between a passive and an active margin"", ""Understand characteristics in an abyssal plain"", ""Identify and describe each oceanic zones"", ""Understand the significance of mid-ocean ridges in creating new crust"", ""Understand the types of mid-ocean ridges""]","[{""title"": ""Mod doc 4"", ""type"": ""reading"", ""description"": """", ""url"": ""https://docs.google.com/document/d/1DAxaKJPb_t7bWQ2TYup-V8Xt1mk2MSQn8Eyw_goDF30/edit?tab=t.0""}]",problems,"[""In the image, what is the oceanic feature represented by the arrow?"", ""State and explain three differences between a slow-spreading and a fast-spreading ridge. Where does the youngest oceanic crust lie?"", ""Name the 4 sections of the continental margin in order. What is the underwater valley that might be located in the continental slope referred to as?"", ""What are the differences between a passive and an active margin? Which category does the east coast and the west coast of the US fall into? (Also, what are lithospheric plates also known as?)""]",,2025-07-30T13:16:29.127000+00:00
ovWE7xqnRHPE75F0B6yz,Dynamic Planet,Module 9 - Reefs and Coastal Landforms,45 min,Unit 3,9,10,[],Everything about caves and cliffs (and a bit of reefs),"[""Understand the mechanism behind reef formations"", ""Identify and describe the four stages/types of reefs"", ""Identify and describe the four main types of coastal landforms"", ""The order of coastal landforms in terms of their formation"", ""Understand the significance of uplift and subsidence in sea level changes"", ""Understand the three main types of sea level changes""]","[{""title"": ""Mod doc 9"", ""type"": ""reading"", ""description"": ""https://docs.google.com/document/d/1GoBTKsYd9k80wdtpDAlPFNRSwhkABifpq-7L6ikk-Lg/edit?tab=t.0#heading=h.pfhdo0kzd1b"", ""url"": ""https://docs.google.com/document/d/1GoBTKsYd9k80wdtpDAlPFNRSwhkABifpq-7L6ikk-Lg/edit?tab=t.0#heading=h.pfhdo0kzd1b""}, {""title"": ""Bald guy video (optional)"", ""type"": ""video"", ""description"": ""https://www.youtube.com/watch?v=RuNH5O9olfw&list=PLOMMpqItRwQna8TRhb8KHjjD3zoZp-a1j&index=13"", ""url"": ""https://www.youtube.com/watch?v=RuNH5O9olfw&list=PLOMMpqItRwQna8TRhb8KHjjD3zoZp-a1j&index=13""}]",problems,"[""What is the relation between zooxanthellae and shallow coral? What type of relationship is this? (Hint: starts with a \u2018m\u2019 - bud this hint makes the question too ez)"", ""What are the differences between hard and soft corals? What are coral polyps? "", ""Name the 4 types of coral reefs. Briefly describe each one. "", ""Name all four coastal landforms in the order of their formation. Explain how each landform influences the formation of the proceeding structure."", ""Identify and describe the causes of uplift and erosion. "", ""Identify the three types of sea-level changes and explain how each is different from the other two.""]",,2025-07-25T01:56:21.249000+00:00
q3cNAOuVLJxKUOzCNHRa,Dynamic Planet ,Module 6 - Ocean chemistry,40 min,Unit 3,6,10,[],This module goes over the basics behind the chemistry of ocean ocean. We will also dive in on the effects of ocean acidification on marine ecosystems.,"[""The distribution of chemicals"", ""The origin of salt in seawater"", ""The influence of depth on the concentration of dissolved gasses"", ""Horizontal and vertical distribution of chemicals"", ""The mechanism behind the acidification of our ocean"", ""The effect of the acidification of our ocean on marine environments""]","[{""title"": ""Mod doc 6"", ""type"": ""reading"", ""description"": """", ""url"": ""https://docs.google.com/document/d/1-k1jLSktY7Ffy2MvSQjNCNaDNY3qO3SRIRzszns0na0/edit?tab=t.0""}]",problems,"[""How does residence time affect the abundance of ions in our ocean? How does the ocean stabilize the concentration of ions in seawater?"", ""How does increasing CO2 concentrations correlate with decreasing O2 concentrations, vice-versa?"", ""Describe the three processes that control the distribution of chemicals in our world."", ""If the pH of a bucket of water is 7.1 and the pH of the pool is 8.1, how many times the difference of hydronium ions does one have compared to the other? How about for pH of 1.3 compared to 5.3?"", ""Does increasing carbon dioxide equate to higher or lower pH levels? What happens to the concentration of carbonic acid (H2CO3) and carbonate (CO3) when the pH lowers?"", ""Explain the process of algae blooming in eutrophication. How does this affect marine life relating to CO2 and O2 levels?""]",,2025-07-30T13:28:48.853000+00:00
qZR9jCshezzMjN7EYIXD,Astronomy,Neptunian Planets,30 min,Unit 3,8,15,[],Provides general information on Neptunian planets as a whole classification.,"[""Understand the general properties of Neptunian planets, most particularly their atmospheres.""]","[{""title"": ""Neptunian Planets"", ""type"": ""reading"", ""description"": """", ""url"": ""https://science.nasa.gov/exoplanets/neptune-like/""}]",problems,"[""most often, what elements are the atmospheres of Neptunian planets primarily composed of? 1) methane and hydrogen 2) hydrogen and helium 3) oxygen and carbon dioxide 4) none of the above"", ""describe the internal characteristics of Neptunian planets. ________________________________________________________________________________"", ""which of the following planets fall in the broader category of Neptunian planets? Select all that apply. 1) sub-neptunes 2) super-Earths 3) mini-neptunes 4) Hyceans 5) sub-Earths"", ""which telescope is responsible for discovering the majority of the Neptunian planets that we know of today? 1) James Webb Space Telescope 2) Chandra X-ray Observatory 3) Kepler Telescope 4) Hubble Space Telescope"", ""explain how Neptunian planets can form from disk instability, as well as how far out from the center of the disk."", ""which of the following statements are factual? 1) The magnetic field strength of Neptune\u2019s equator is 45% stronger than the Earth\u2019s. 2) The \u201cradius cliff\u201d is what separates sub-Neptunes from Neptunes (sub-Neptunes (radii < 3 Earth radii) from Neptunes (radii > 3 Earth radii)). 3) mini neptunes have no core and are totally gaseous.""]",,2025-07-20T00:59:09.383000+00:00
qdBAMKF4xGevtqzHhpZV,Machines,Introduction to Forces,30 - 45 min,Unit 1,2,10,[],,"[""Conceptualize forces in the real world"", ""Establish a deeper understanding of Newton's Second Law"", ""Understand net force in a 2-D plane""]","[{""title"": ""Module 2: Forces"", ""type"": ""external"", ""description"": """", ""url"": ""https://docs.google.com/document/d/1s8dvvl05MjxCbIcEdKSe529M_9TAxWEUrFuvkJpNCqM/edit?usp=sharing""}]",none,[],,2025-07-21T04:04:00.596000+00:00
qnfYLkM1o12pjqg6K3js,Astronomy,Star Systems and Types of Galaxies,20 min,Unit 2,5,10,[],"Talks about stellar populations and clusters, briefly talks about different types of supernovae/outcomes, talks about different types of galaxies and how they form.","[""Understand the characteristics of Population I, II, and III stars."", ""Understand the different types of galactic categories and their distinctions."", ""Understand how galaxies form and what galaxies are as a whole."", ""Note separate from problems but also mentioned in the video: far away (very new) clusters have more galaxies and a higher proportion of spiral galaxies. Nearby (more evolved) clusters have fewer galaxies and a higher proportion of elliptical galaxies.This supports the notion of galactic mergers.""]","[{""title"": ""Star Systems and Types of Galaxies"", ""type"": ""video"", ""description"": """", ""url"": ""https://youtu.be/8tKUvuurqsY?si=xC4dslZDAktDsV4i""}]",problems,"[""In what time period did Population III stars exist?"", ""How does the concentration of metallicity in a star change as you go from Population I to Population III? What does the metallicity of a star say about its age, and why?"", ""What are Population III stars made of and how did they form?"", ""What are Population I stars made of and how did they form? "", ""What cosmic phenomenon causes stars to often become born in groups, and why are they often gravitationally bound in binary systems (groups of two) or multi-star systems (more than two)? "", ""Describe star clusters. "", ""What is the most numerous star type in the Milky Way? "", ""Do an extended search if you need to! :) What\u2019s a Roche lobe in the context of a main sequence star entering the red giant phase?"", ""What are the two possible outcomes for when a main sequence star enters the red giant phase in a binary system between the red giant and a white dwarf?"", ""How many stars do most galaxies typically contain? "", ""Give two sentences describing each type of galaxy and subgcategory of galaxy mentioned in the video. "", ""What is a quasar?"", ""What factors determine the type of galaxy that forms, and what is a galactic merger? (galactic cannibalism!)""]",,2025-08-11T04:06:30.499000+00:00
quoZgaC5EadOQj0KLh17,Materials Science,Thermal Properties,18 min,Unit 2: Material Properties,5,12,[],Examine how materials respond to temperature changes and heat transfer.,"[""Define thermal conductivity and heat capacity"", ""Explain thermal expansion mechanisms"", ""Understand phase transitions"", ""Analyze thermal stress effects""]","[{""description"": ""Animation showing thermal behavior in materials"", ""type"": ""video"", ""title"": ""Thermal Properties Explained"", ""url"": ""https://youtube.com/watch?v=example4""}]",notesUpload,[],,2025-07-16T00:55:41.417000+00:00
sKhkLGvhCeeRXpgiwZox,Experimental Design,Intro to Experimental Design,15 min,Unit 1,1,20,[],,"[""Understand test logistics"", ""Learn about test sections/format"", ""Learn about available resources""]","[{""description"": """", ""type"": ""reading"", ""title"": ""Introduction"", ""url"": ""https://docs.google.com/document/d/1nP4GjcruPCxOhDJ22YrJADAm8iKkvT3nCvKFElWGKLY/edit?usp=sharing""}]",AIconversation,[],"Test responders by making a series of questions based on the attached google document. For reference, here is the text of the google document:

Introduction to Experimental Design
WELCOME TO EXPERIMENTAL DESIGN! Or, what we like to call EXPD. In this module, you will learn about what this event is, and how it runs. 

Please be sure to click on the links included in this module to at least familiarize yourself with the event resources before the start of the season. 

Please feel free to use the commenting feature to ask any questions you might have while reading through. This will be a lot of reading, but bare with us!

Basics
EXPD is a lot more about understanding the rubric, and applying skills rather than memorizing facts. 
Event Logistics: 3 partners. 50 minutes. This information is typically what you’ll be given during an invitational/competition (at regionals it’s just materials, no background information). With provided materials, you will come up with a small experiment on the spot, and will be responsible for recording all parts of the planning, execution, results, analysis, etc… You’ll learn about the specifics of what to write in later modules. 

Everything you do during the test will be recorded on a student report form. This is your entire test paper. It’s where you write the hypothesis, procedure, data table, graph, conclusion, etc. 
The different lettered sections on the student report form are graded based on a checklist. This checklist is SO important to doing well on the test. It tells you the criteria for each section (exactly what the graders are looking for) so you should basically memorize the rubric, maximize your points to the best of your ability, and make the grader’s life easy. Here is a longer, VERY HELPFUL document that breaks down the rubric criteria even MORE and tells you exactly what you need to score points. We will be doing practice throughout the year so don’t worry about memorizing every single bullet right now (though it would be helpful). 

The sections of the test
As you saw in the student report form and the test rubric, there are two parts to the test:
Part 1: Design & Construction of the Experiment (20 minutes)
Part 2: Data, Analysis, and Conclusions (30 minutes)
You will receive the Part 2 papers after 20 minutes. Your Part 1 papers will not be taken away, so you can still work on them, but you should divide up your time appropriately. 
	
There are subsections under each part, lettered from A to P which you can see on the report form or the checklist. Here they are for your convenience, but specifics will be in those documents and later modules!

Part 1
A. Statement of the Problem
B. Hypothesis
C. Variables
D. Experimental Control (Standard of Comparison)
E. Materials
F. Procedure and Set-up Diagrams
G. Qualitative Observations
H. Quantitative Data - Data Table
Part 2
I. Graph
J. Statistics
K. Significant Figures
L. Analysis of Claim/Evidence/Reason (CER)
M. Possible Experimental Errors
N. Conclusion
O. Applications & Recommendations for Further Use
P. Abstract (only for State and Nationals)

Yes, this event sounds super duper simple but that’s what sets the high scorers apart from others. Knowing the sections by heart, memorizing the rubric bullets, dividing time up properly, and taking the test with a mindset to maximize your points! 
Here is the link to the SOINC website, which has all the links put up there along with other resources and practice tests. 
Happy learning…
By the way, comment something on this doc, a question or anything, for us to keep track of who read all the way down!

",2025-07-20T20:30:09.508000+00:00
sxPPwcyBsItFknmJaBAY,Astronomy,General - Very Useful Stuff,60 min,Unit 1,1,30,[],Contains a lot of useful general information about each topic and provides really useful links to extensions of those topics. Please give a read when you can!,"[""Have an understanding of the different topics covered in Division C, including DSOs, the stellar life cycle, stellar classification, variable stars, groups of stars, exoplanets, cosmology, and math. DEFINITELY math is important.""]","[{""title"": ""Scioly.org Astronomy"", ""type"": ""reading"", ""description"": """", ""url"": ""https://scioly.org/wiki/Astronomy#Cosmology""}]",none,[],,2025-08-07T23:50:47.711000+00:00
tCXLP93rjoRNMdfvMh9z,Dynamic Planet ,Module 8 - Waves and Tides,45 min,Unit 3,8,10,[],Waves and Tides,"[""Understand characteristics that define a wave"", ""Identify and describe types of wave breakers"", ""Identify and describe types of waves"", ""Understand the mechanism behind the deadliness of a tsunami"", ""Understand the process behind Earth's tides"", ""Spring and neap tides"", ""Understand the significance of tidal resonance in amplifying tidal activities""]","[{""description"": """", ""type"": ""reading"", ""title"": ""Mod doc 8"", ""url"": ""https://docs.google.com/document/d/1kI2dhRyY6bd_-ECXTRg8wVKJERYV7QrsI9Udm-FnhKg/edit?tab=t.0""}, {""description"": """", ""type"": ""video"", ""title"": ""Bald guy lecture"", ""url"": ""https://www.youtube.com/watch?v=9tTM99InluM&list=PLOMMpqItRwQna8TRhb8KHjjD3zoZp-a1j&index=13&pp=iAQB""}, {""description"": ""wow another one"", ""type"": ""video"", ""title"": ""Bald guy lecture"", ""url"": ""https://www.youtube.com/watch?v=rK1sWd84S04&list=PLOMMpqItRwQna8TRhb8KHjjD3zoZp-a1j&index=14&pp=iAQB""}]",problems,"[""Name the types of ocean waves and briefly describe each one. "", ""Name and describe the four types of wave breakers."", ""What causes tides? What are Spring and Neap tides?"", ""State the mechanism of tidal resonance that intensifies tides."", ""Given that the length of Bay Simeon is 14 km, what is the distance between two wave crests that will lead to the most intense tides?""]",,2025-07-30T13:39:21.430000+00:00
tmXqDsxHUTk2hqZlRpT0,Circuit Lab,Magnetism Review,120 min,Unit 2,6,100,[],This review prepares students for assessments and strengthens their grasp of magnetic principles.,"[""Recall key concepts of magnetism"", ""Identify types of magnetic materials"", ""Review magnetic field behavior and interactions""]","[{""title"": ""Magnetism, Magnetic Field Force, Right Hand Rule, Ampere's Law, Torque, Solenoid, Physics Problems"", ""type"": ""video"", ""description"": ""This literally covers everything! Answer the reflection questions afterwards."", ""url"": ""https://youtu.be/csMqfwJRjCs?feature=shared""}]",problems,"[""What was the most surprising or new thing you learned about magnetism from the video? Why did it stand out to you?"", ""Was there any topic or concept in the video that you found confusing or difficult to understand? If so, what was it, and what do you think made it challenging?"", ""Which topic did you feel the most confident learning from the video?"", ""Which demonstration or example in the video helped you understand the topic best? What made it effective for you?"", ""How confident do you feel about the topic of magnetism after watching this video? ""]",,2025-08-08T03:47:49.440000+00:00
